comment_id,user_id,user_name,text,created_at,like_count,reply_count,location,comment_time
5.05064E+15,5655557516,吃饱睡好yed,你这是种下了一颗地雷,Sat Jun 29 16:47:29 +0800 2024,0,0,广东,2024-6-29 16:47
5.05064E+15,5634896636,十勤与院婷,滚给我加班写官方声明盖上你那个红色的公章老老实实的和鹿晗芦苇以及设计公司道歉该交版权费的马上交。别发个东西又亖后面了干个活干不明白干不明白别干了,Sat Jun 29 16:47:26 +0800 2024,1,0,重庆,2024-6-29 16:47
5.05064E+15,6286588438,行舟_Y1,挨打要立正，但你们真是草台班子，好好审核行吗，不能干别干了,Sat Jun 29 16:47:26 +0800 2024,0,0,河南,2024-6-29 16:47
5.05064E+15,6426568972,利好好好吖,不能干就滚，道歉也麻烦正式一点，看你做的什么事,Sat Jun 29 16:47:24 +0800 2024,0,0,江苏,2024-6-29 16:47
5.05064E+15,5812261173,等待下遇天,道歉是你应该的 你就算开场放先导片都没事 抄袭就是不对 另外你自己犯下的错能不能别让他们给你背锅 又想捞又没点自己的创意,Sat Jun 29 16:47:23 +0800 2024,0,0,四川,2024-6-29 16:47
5.05064E+15,2800475174,你在烦恼什么er,请好好道歉道个歉都不会了？,Sat Jun 29 16:47:22 +0800 2024,0,0,贵州,2024-6-29 16:47
5.05064E+15,7730579970,麻瓜麻瓜呼叫麻瓜,倒闭,Sat Jun 29 16:47:22 +0800 2024,0,0,山西,2024-6-29 16:47
5.05064E+15,6325050855,柒口蛋黄酥,#十个勤天演唱会抄袭鹿晗# #十个勤天演唱会疑似抄袭鹿晗# 抄袭说不出口只会说借鉴，麻烦对唯一受害者鹿晗道歉！！！最后请把版权费付一下拒绝白嫖‼️‼️‼️,Sat Jun 29 16:47:21 +0800 2024,0,0,河北,2024-6-29 16:47
5.05064E+15,6546793978,一鹭繁花lucky,我那十个朋友咋每次都遭背刺呢,Sat Jun 29 16:47:19 +0800 2024,1,0,湖北,2024-6-29 16:47
5.05064E+15,7481001645,草莓巧克力蛋糕miamiamia,你真是有病了，这是对哥几个不负责，也是对鹿晗和他的粉丝不尊重，第一次演唱会就能搞出这么大的幺蛾子。,Sat Jun 29 16:47:18 +0800 2024,0,0,江苏,2024-6-29 16:47
5.05064E+15,7772586656,小瑔的全,拿钱拖后腿一绝,Sat Jun 29 16:47:17 +0800 2024,0,0,河南,2024-6-29 16:47
5.05064E+15,7272001254,季夏Z_,审核干嘛呢，哥们这么努力你是让你这样干的啊,Sat Jun 29 16:47:16 +0800 2024,0,0,江苏,2024-6-29 16:47
5.05064E+15,7273851074,890个汉堡,6,Sat Jun 29 16:47:15 +0800 2024,0,0,安徽,2024-6-29 16:47
5.05064E+15,7566379422,M啊九M,既然抄了，就把钱也给了吧,Sat Jun 29 16:47:15 +0800 2024,0,0,安徽,2024-6-29 16:47
5.05064E+15,6587502368,海盐奶黄卷,把版权费结给人家，立正道歉，真诚点！大声点！你瞅瞅这就是你们办的事！！！,Sat Jun 29 16:47:15 +0800 2024,0,0,辽宁,2024-6-29 16:47
5.05064E+15,7602792878,Reedber,鬼知道我的俩个同担同时出现是在这种事件上 我只能说 你无敌了孩子.,Sat Jun 29 16:47:14 +0800 2024,0,0,山东,2024-6-29 16:47
5.05064E+15,7378491236,夏野了啵,能不能好好干，别给他们找事,Sat Jun 29 16:47:14 +0800 2024,0,0,福建,2024-6-29 16:47
5.05064E+15,6342387744,鹿遇哟,你这是道歉？,Sat Jun 29 16:47:12 +0800 2024,0,0,湖北,2024-6-29 16:47
5.05064E+15,5737046290,Forsythia_aaa,单独开一条给他们道歉求求了，给他们道歉啊，我们要承担错误。不要再把我们哥几个推在前面了,Sat Jun 29 16:47:11 +0800 2024,0,0,上海,2024-6-29 16:47
5.05064E+15,2325937480,喜欢你jo,大家都知道他们十个人走到这一步不容易 麻烦用心一点！,Sat Jun 29 16:47:10 +0800 2024,0,0,甘肃,2024-6-29 16:47
5.05064E+15,6503780911,睡不醒就sleep,单独道歉很难吗什么叫参考,Sat Jun 29 16:47:08 +0800 2024,0,0,安徽,2024-6-29 16:47
5.05064E+15,7471156082,甄选奇奇圈,神金，不会搞拦什么瓷器活，,Sat Jun 29 16:47:08 +0800 2024,0,0,安徽,2024-6-29 16:47
5.05064E+15,5731550019,请问你能不熬夜了吗,不争气的东西你活该被骂,Sat Jun 29 16:47:05 +0800 2024,1,0,广东,2024-6-29 16:47
5.05064E+15,7847997909,芝士鱼_Cheese,你真的该倒闭,Sat Jun 29 16:47:05 +0800 2024,0,0,四川,2024-6-29 16:47
5.05064E+15,5882418655,温莞末伊,你们承担的后果，做出的补救措施是什么？！把版权结给人家？赚粉丝的钱不够还要坏哥几个的名声，道歉有个屁用？？,Sat Jun 29 16:47:03 +0800 2024,0,0,江苏,2024-6-29 16:47
5.05064E+15,7392621760,特子还不困,你也知道出来自求多福吧,Sat Jun 29 16:47:03 +0800 2024,0,0,江苏,2024-6-29 16:47
5.05064E+15,7800719907,日落之前接吻还是私奔,神经病吧你，把权利和钱给你搞成这样？退钱！,Sat Jun 29 16:47:02 +0800 2024,1,0,山东,2024-6-29 16:47
5.05064E+15,3264686541,我在日出时,能不能直接道歉直接赔钱赚这么多钱不肯掏出来？,Sat Jun 29 16:47:01 +0800 2024,0,0,浙江,2024-6-29 16:47
5.05064E+15,7331367119,屹耳Errr,为什么真诚换不来真诚！为什么这么好的十个人总是被辜负！,Sat Jun 29 16:46:59 +0800 2024,1,0,河北,2024-6-29 16:46
5.05064E+15,6596012811,永远的bkpp-ka,你害的是十个勤天！你最应该给十个勤天道歉,Sat Jun 29 16:46:57 +0800 2024,0,0,广东,2024-6-29 16:46
5.05064E+15,7717607602,猫猫的休息场所,@AMUSE 呢？,Sat Jun 29 16:46:56 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,7929950042,一哈鹿7,好一个参考，好一个片头，好一个道歉,Sat Jun 29 16:46:56 +0800 2024,0,0,广东,2024-6-29 16:46
5.05064E+15,7520052320,PLANET-LUHAN,请向鹿晗@M鹿M 道歉！把人家制作团队@AMUSE 加上！版权费结了！,Sat Jun 29 16:46:55 +0800 2024,0,2,浙江,2024-6-29 16:46
5.05064E+15,7614219916,没事儿_就吃榴莲蛋糕,真服了！哥几个一路走来多么不容易！好不容易迎来一点曙光！你们这些外包的主办方，有没有心！！！！！总在搞背刺！！！！诺贝尔是出了背刺冠军吗？你们是要拿第一吗？我真服了，见不得他们好吗？上点心吧！cao！！！！,Sat Jun 29 16:46:54 +0800 2024,0,0,广西,2024-6-29 16:46
5.05064E+15,1913935352,S-i-L-e-n-C-e---,哥们几个第一场演唱会啊我说你们到底在干啥呢？抄的爽吗？人家粉丝说得对，舞台的每一帧每一秒都是属于鹿晗和粉丝的独家记忆，就跟哥们几个的所有直播，音乐节，线下活动对我们禾伙人来说都是珍贵的，所以你们到底懂不懂什么叫职业操守哥们几个的名誉被你们当儿戏呢赶紧单独发一条道歉,Sat Jun 29 16:46:54 +0800 2024,1,0,陕西,2024-6-29 16:46
5.05064E+15,6017848282,IiiSSSHAN,真是会拖后腿…真服了,Sat Jun 29 16:46:53 +0800 2024,0,0,湖南,2024-6-29 16:46
5.05064E+15,6223547722,_我是肉肉呀,你早干嘛去了呢？找外包不做背调的？？？,Sat Jun 29 16:46:51 +0800 2024,0,0,江苏,2024-6-29 16:46
5.05064E+15,6620086292,请来两碗饭,会不会好好道歉？抄袭就是抄袭不要说是参考，请问你们道歉是真心的吗，一个道歉一个抱歉在这玩文字游戏？抄袭可耻,Sat Jun 29 16:46:50 +0800 2024,5,0,湖南,2024-6-29 16:46
5.05064E+15,3896918523,酥苏不想上班,你恶不恶心啊 你会不会道歉 不会给我去学 抄袭说成参考 好话都让你说了 在这给谁道歉呐 还用抱歉恶心死了,Sat Jun 29 16:46:48 +0800 2024,1,0,山东,2024-6-29 16:46
5.05064E+15,7692691208,诶趣二欧oO,别开了解散好嘛,Sat Jun 29 16:46:47 +0800 2024,0,0,湖南,2024-6-29 16:46
5.05064E+15,7648808929,一个趣哆哆,不能干换人行吗,Sat Jun 29 16:46:46 +0800 2024,1,0,江西,2024-6-29 16:46
5.05064E+15,6611909698,我去整薯条你来点不,不能干别干,Sat Jun 29 16:46:44 +0800 2024,0,0,山东,2024-6-29 16:46
5.05064E+15,7772586656,小瑔的全,拖后腿啊啊啊这一下子又白干文学了,Sat Jun 29 16:46:44 +0800 2024,0,0,河南,2024-6-29 16:46
5.05064E+15,7775794756,赢赢赢赢赢啦,滚啊 就你骚操作多是吧,Sat Jun 29 16:46:43 +0800 2024,0,0,河南,2024-6-29 16:46
5.05064E+15,5566305537,是你的Lu啊,别以为你这么一敷衍就行了 给鹿晗本人道歉 单发一条微博给他本人道歉,Sat Jun 29 16:46:44 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,7305673240,XIAREN_07,尊重原创，尊重版权。请正式向鹿晗道歉。,Sat Jun 29 16:46:43 +0800 2024,0,0,江苏,2024-6-29 16:46
5.05064E+15,6995714982,暮暮DD,粉丝溺爱不代表别人也会无限包容。第一场多重要、现在倒好大家都不开心了。真够无语了,Sat Jun 29 16:46:39 +0800 2024,0,0,辽宁,2024-6-29 16:46
5.05064E+15,6032985493,酱香豆腐pi,,Sat Jun 29 16:46:39 +0800 2024,0,0,四川,2024-6-29 16:46
5.05064E+15,6460667601,和鹿鹿吃卤煮,@鹿晗工作室 可以开告了,Sat Jun 29 16:46:38 +0800 2024,0,0,江苏,2024-6-29 16:46
5.05064E+15,6935127731,灵子鹿,你这道歉很敷衍人要不是这次，我真还不认识你们,Sat Jun 29 16:46:36 +0800 2024,0,0,湖北,2024-6-29 16:46
5.05064E+15,3603171864,三个人的电影m,为什么把制作团队删了？你们不该道歉吗？,Sat Jun 29 16:46:34 +0800 2024,0,0,河南,2024-6-29 16:46
5.05064E+15,6995992627,一只眠羊3080,孩子亖了你来奶了 股票涨了你知道买了 我都不想多说了,Sat Jun 29 16:46:33 +0800 2024,0,0,河北,2024-6-29 16:46
5.05064E+15,7490519626,Lu噜7777777,@AMUSE 你被out了呢,Sat Jun 29 16:46:32 +0800 2024,0,0,辽宁,2024-6-29 16:46
5.05064E+15,2685419300,C加上N就是我啊,成事不足 败事有余只会饥饿营销卖周边，正事是一点不干,Sat Jun 29 16:46:31 +0800 2024,0,0,江苏,2024-6-29 16:46
5.05064E+15,7292975826,不会能量,长点心吧都！！！被骂这么久 才出来？？？,Sat Jun 29 16:46:29 +0800 2024,1,0,浙江,2024-6-29 16:46
5.05064E+15,7782515823,快乐脆脆鲨001,不能干别干了,Sat Jun 29 16:46:27 +0800 2024,0,0,广东,2024-6-29 16:46
5.05064E+15,7566379422,M啊九M,还好意思说参考?参考的一模一样?当我们是傻的吗？,Sat Jun 29 16:46:27 +0800 2024,0,0,安徽,2024-6-29 16:46
5.05064E+15,6922077940,勤天草莓沅,6无语,Sat Jun 29 16:46:28 +0800 2024,0,0,湖北,2024-6-29 16:46
5.05064E+15,7492479711,十勤hh-,真的够了，你会不会道歉，连歉都道不明白就倒闭吧,Sat Jun 29 16:46:27 +0800 2024,0,0,河南,2024-6-29 16:46
5.05064E+15,1786991241,夏天要喝椰子水的蓝莓,真难评啊。。。第一场就抄袭,Sat Jun 29 16:46:26 +0800 2024,0,0,北京,2024-6-29 16:46
5.05064E+15,6273252979,嗯哼向前冲冲冲,@AMUSE 告他，给他一个教训，抄袭就是抄袭，不接受所谓的借鉴,Sat Jun 29 16:46:26 +0800 2024,0,0,广东,2024-6-29 16:46
5.05064E+15,7794139897,是阿Rain呀咕噜咕噜,尼玛我恨你们，第一次专场演唱会啊，搞成这样，啊啊啊，都出来受死吧,Sat Jun 29 16:46:25 +0800 2024,0,0,湖北,2024-6-29 16:46
5.05064E+15,6023743159,随便我熬不熬夜,。。你好丢人,Sat Jun 29 16:46:25 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,6238742738,yeah_爱吃香菜,前有融梗 后有参考   你是玖月晞大弟子吗？,Sat Jun 29 16:46:25 +0800 2024,0,0,吉林,2024-6-29 16:46
5.05064E+15,5975878936,老鹿他会解几何,为什么把AUMSE删了呢，是害怕人家找你麻烦吗？害怕人家找你收版权费吗？大家都知道外国人很重视版权意识…,Sat Jun 29 16:46:24 +0800 2024,0,0,陕西,2024-6-29 16:46
5.05064E+15,6643355813,张艺露yl,背刺你第一,Sat Jun 29 16:46:23 +0800 2024,0,0,四川,2024-6-29 16:46
5.05064E+15,5966706110,一起期待幸福未来,内娱独一份的ip，还用抄袭别人吗。不知道策划人咋想的，内娱没有的东西，他都干不明白,Sat Jun 29 16:46:23 +0800 2024,0,0,河北,2024-6-29 16:46
5.05064E+15,6333999929,鸡汤烫嘴鸡-,人家风沙迷眼睛 你风沙迷脑子 脑子不用可以拿来🦶,Sat Jun 29 16:46:21 +0800 2024,1,0,江苏,2024-6-29 16:46
5.05064E+15,6165006003,后陡门的风wind,哥几个那么用心的为演唱会准备，你却在后面拖后腿，还辜负禾伙人们的期待，这就是你们的业务能力?,Sat Jun 29 16:46:20 +0800 2024,0,0,湖北,2024-6-29 16:46
5.05064E+15,2775074460,luyo眉上痣,致爱呢,Sat Jun 29 16:46:19 +0800 2024,0,0,河南,2024-6-29 16:46
5.05064E+15,7308632880,下次赴约好吗h,把制作团队填上有删了干嘛？？？害怕人家告你啊 给鹿晗道歉！,Sat Jun 29 16:46:19 +0800 2024,0,0,河南,2024-6-29 16:46
5.05064E+15,6444231290,星期五是个大聪明,你除了会圈钱还会干啥,Sat Jun 29 16:46:15 +0800 2024,0,0,陕西,2024-6-29 16:46
5.05064E+15,7779477907,zkdbkk,抄袭就是抄袭还说什么借鉴？,Sat Jun 29 16:46:14 +0800 2024,0,0,中国香港,2024-6-29 16:46
5.05064E+15,7371975505,禛禛的事你别管,我们鹿晗是什么素材库吗,Sat Jun 29 16:46:13 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,7819976579,樹條大仙,结版权费,Sat Jun 29 16:46:11 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,7511618365,知名不少女,滚，从开票到现在多少事了@种下一个未来2024 @蓝蓝经纪,Sat Jun 29 16:46:11 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,5919759910,少女时代的心动,抄袭可耻哦🙄,Sat Jun 29 16:46:11 +0800 2024,0,0,四川,2024-6-29 16:46
5.05064E+15,7367667481,我有几个活,在这心疼你们家十个 你是不是应该先道歉呀,Sat Jun 29 16:46:10 +0800 2024,0,0,北京,2024-6-29 16:46
5.05064E+15,6132276854,iiicoi,真服啦，你把他们害的好惨,Sat Jun 29 16:46:09 +0800 2024,0,0,陕西,2024-6-29 16:46
5.05064E+15,5499583431,甜醅椰奶爆爆ovo,1.给鹿晗先生及其粉丝道歉。 2.给十个勤天和禾伙人道歉。 3.给人家赔版权费。,Sat Jun 29 16:46:09 +0800 2024,1,0,陕西,2024-6-29 16:46
5.05064E+15,5886426283,佛祖保佑我担,《参考》还把制作人删除了，你们真是敢做不敢认，抄袭两个字很烫嘴吗！自己没有创意就不要开演唱会了，偷别人的创意算怎么回事呢！,Sat Jun 29 16:46:06 +0800 2024,0,0,广东,2024-6-29 16:46
5.05064E+15,6192575760,Saaaaaiki,打钱交版权费啊,Sat Jun 29 16:46:07 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,6471681680,lh7哈哈186,？？？？跟鹿晗说抱歉，跟其他人说道歉？？？,Sat Jun 29 16:46:07 +0800 2024,0,0,广西,2024-6-29 16:46
5.05064E+15,7430767495,无敌蓝天天,你该赔赔吧 赚了那么多不怕撑死你自己啊？,Sat Jun 29 16:46:07 +0800 2024,0,0,江西,2024-6-29 16:46
5.05064E+15,6295171246,TOUXiXi-110,#十个勤天演唱会抄袭鹿晗# 抄袭就是抄袭 别洗什么借鉴😅😅😅,Sat Jun 29 16:46:05 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,7301887650,25718C,#十个勤天演唱会抄袭鹿晗##十个勤天演唱会疑似抄袭鹿晗#《参考》你大爷,Sat Jun 29 16:46:05 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,5566305537,是你的Lu啊,给鹿晗本人道歉 别想着掩盖过去,Sat Jun 29 16:46:05 +0800 2024,0,0,浙江,2024-6-29 16:46
5.05064E+15,3870713506,耶利亚倪,能不能好好干啦 服了啊 我天,Sat Jun 29 16:46:04 +0800 2024,0,0,贵州,2024-6-29 16:46
5.05064E+15,5071528004,秀秀dian,#十个勤天演唱会抄袭鹿晗#而且 为了谈演唱会合作去日本几趟被骂惨了//@晗安_Asaki:鹿晗多次往返国内外谈合作一步步走下来花了那么多时间精力的作品你们一句“参考”就完事了，废话少说快给鹿晗写道歉信盖公章赔版权费,Sat Jun 29 16:46:03 +0800 2024,0,0,福建,2024-6-29 16:46
5.05064E+15,7750370457,饲猫少年018,无敌了啊你,Sat Jun 29 16:46:03 +0800 2024,0,0,辽宁,2024-6-29 16:46
5.05064E+15,7419780697,藜麦_liii,1.支持积极维权2.主办方正面回应抄袭问题3.请严格检查关于灯牌4.主办方能办办别整天想着割韭菜，不能办倒闭5.最后最重要的向鹿晗及工作室道歉,Sat Jun 29 16:46:01 +0800 2024,0,0,湖南,2024-6-29 16:46
5.05064E+15,6138031761,不瘦不改民,主办方就是一坨屎,Sat Jun 29 16:46:02 +0800 2024,0,0,广东,2024-6-29 16:46
5.05064E+15,5874038470,哎呦_诶呦,你踏马干鸡毛吃的,Sat Jun 29 16:46:01 +0800 2024,1,0,辽宁,2024-6-29 16:46
5.05064E+15,6780783682,鯽魚湯_,神金。。能不能给鹿晗和十个勤天磕个头啊,Sat Jun 29 16:45:59 +0800 2024,0,0,河南,2024-6-29 16:45
5.05064E+15,5947180268,小六llllll_,我真服了，被说的还不是十个勤天,Sat Jun 29 16:45:59 +0800 2024,0,0,吉林,2024-6-29 16:45
5.05064E+15,7819976579,樹條大仙,丑货别出来丢人现眼了行吗,Sat Jun 29 16:45:59 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,2825458471,醉月灬半人家,这家公司也没几年,Sat Jun 29 16:45:56 +0800 2024,0,0,重庆,2024-6-29 16:45
5.05064E+15,5847288668,记住这个夏天的三巡,请尊重鹿晗及其团队的创意，把版权费交了谢谢☺️,Sat Jun 29 16:45:57 +0800 2024,1,0,湖南,2024-6-29 16:45
5.05064E+15,7430168590,啊嗯aen,6,Sat Jun 29 16:45:56 +0800 2024,0,0,湖南,2024-6-29 16:45
5.05064E+15,6530740443,回家捡破烂了,还有你只说你是主办方    都不讲清楚自己是谁吗,Sat Jun 29 16:45:55 +0800 2024,0,0,重庆,2024-6-29 16:45
5.05064E+15,1895456367,lalala莎莎哟,,Sat Jun 29 16:45:54 +0800 2024,0,0,河南,2024-6-29 16:45
5.05064E+15,5863468925,寂白十勤版,我真要气死了 找的什么破外包公司 这是他们的第一次第一场啊 他们十个人被骂成什么样子了 禾伙人们也是四处去平息芦苇们的怒气 就tm因为这一个破公司干的破事 ,Sat Jun 29 16:45:55 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,6138366287,hahahahahan777,赔钱,Sat Jun 29 16:45:54 +0800 2024,0,0,安徽,2024-6-29 16:45
5.05064E+15,5172468814,翎翊羽翊,你真是超绝废物,Sat Jun 29 16:45:50 +0800 2024,1,0,安徽,2024-6-29 16:45
5.05064E+15,5773948392,神仙soso,鹿哥真的没惹，狠狠怜爱了，能不能好好道歉，抄了就是抄了，版权费结一下别说什么参考。,Sat Jun 29 16:45:49 +0800 2024,1,0,浙江,2024-6-29 16:45
5.05064E+15,7454105019,沅深深00,心疼我的十个勤天,Sat Jun 29 16:45:47 +0800 2024,0,0,陕西,2024-6-29 16:45
5.05064E+15,6702141272,像肉一样的蘑菇_,@蓝天下传媒集团 @蓝蓝经纪 每次都是十个勤天和禾伙人给你们擦屁股，能不能滚啊,Sat Jun 29 16:45:48 +0800 2024,0,0,湖南,2024-6-29 16:45
5.05064E+15,7783114630,让我改名字1111,真醉了不能干就赶紧撤行吗 能上点心吗 倒是给人家认真道歉啊让鸽们们背黑锅真有你的,Sat Jun 29 16:45:47 +0800 2024,1,0,山东,2024-6-29 16:45
5.05064E+15,7072619253,冰美式不加糖不加奶加蒜,给鹿晗本人道歉！！！！！！,Sat Jun 29 16:45:47 +0800 2024,2,0,广东,2024-6-29 16:45
5.05064E+15,7553963026,晨时晓雾,背上是啥，哦，背刺啊,Sat Jun 29 16:45:46 +0800 2024,0,0,江苏,2024-6-29 16:45
5.05064E+15,1919716675,谁来帮我想个昵称啊, 好好道歉 别再让我十个鸽们背锅,Sat Jun 29 16:45:46 +0800 2024,0,0,马来西亚,2024-6-29 16:45
5.05064E+15,3472341390,sherryLee97,你可真是绝了。,Sat Jun 29 16:45:45 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,6307425531,是盼子5号田盼麦子,恶心死了被你,Sat Jun 29 16:45:42 +0800 2024,0,0,山东,2024-6-29 16:45
5.05064E+15,7811685438,橘酸渊子,你到底在干什么啊,Sat Jun 29 16:45:40 +0800 2024,0,0,河南,2024-6-29 16:45
5.05064E+15,2369976474,Give7小期待,刑法在这,Sat Jun 29 16:45:40 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,3808762401,睡不醒本人kk,挺无语的 首场都这样了 之后的场会怎么样呢,Sat Jun 29 16:45:39 +0800 2024,0,0,河南,2024-6-29 16:45
5.05064E+15,7382492570,木卫三通讯中,没诚信的道歉有用，要法律干什么？,Sat Jun 29 16:45:37 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,5481419576,捞捞lao,呵呵 不会干就给别人干啊 演唱会从官宣到现在你都搞出多少破事了 这么会赚钱怎么你不干脆去抢啊？,Sat Jun 29 16:45:37 +0800 2024,1,0,福建,2024-6-29 16:45
5.05064E+15,7593842439,阿青青阿檬子,我真的无语，干不好就滚蛋。挨骂的是十个勤天，哥们那么努力，努力集训排练，结果搞这一出。片头想代表十个勤天，慢慢走到大家面前，片头真的可以参考我们的后陡门那么多，空镜美景，家里可以代表成长，种地 努力 奋斗与我们见面的这些元素不多吗…可以代表他们。为什么最后承受挨骂的是他们十个人,Sat Jun 29 16:45:36 +0800 2024,1,0,广西,2024-6-29 16:45
5.05064E+15,5758678548,意志薄弱请不要再勾引我,能干就干不能干就滚😡十个人被你们拖累成啥了,Sat Jun 29 16:45:37 +0800 2024,1,0,河南,2024-6-29 16:45
5.05064E+15,6616921768,7只小鹿er,看着鹿晗人心善好欺负是吧，凭什么别人都是道歉，到鹿晗本人这里就是抱歉了，能不能再诚恳一点呢抄袭就是抄袭，别在这说的那么好听，还参考，我呵呵~还有为什么不加上鹿晗这边的舞台制作方@AMUSE 你们最应该向人家道歉了好吧~_~,Sat Jun 29 16:45:37 +0800 2024,0,0,福建,2024-6-29 16:45
5.05064E+15,7490519626,Lu噜7777777,为什么把制作团队删了呢是制作团队站的不够高吗,Sat Jun 29 16:45:36 +0800 2024,0,0,辽宁,2024-6-29 16:45
5.05064E+15,5776442219,纯鹿人MM,@AMUSE 你好还有一个制作方，你艾特又删掉了，我帮你再艾特一下,Sat Jun 29 16:45:36 +0800 2024,0,0,江苏,2024-6-29 16:45
5.05064E+15,5520943195,你咋这么可爱呢--,你们犯的错让他们十个被骂惨了 可真有你的👍,Sat Jun 29 16:45:34 +0800 2024,2,0,山东,2024-6-29 16:45
5.05064E+15,3281152914,星球-b-612,不看热搜的我 看到了种地吧有人评论才来看的 除了哥十个 其他公司真的是不遗余力给他们拖后腿啊,Sat Jun 29 16:45:34 +0800 2024,0,0,广西,2024-6-29 16:45
5.05064E+15,5852318005,雪精灵7420,能参考的一模一样也是很严谨呢为什么硬件不也参考呢是不想吗,Sat Jun 29 16:45:34 +0800 2024,0,0,河南,2024-6-29 16:45
5.05064E+15,5718630814,书荷耘梦,热搜是十个勤天上的，骂的也是十个勤天。粉丝当然知道这不是他们干的，但是给外部还不认识他们的影响大了，败坏路人缘真服了，这可是他们第一次演唱会,Sat Jun 29 16:45:34 +0800 2024,1,0,广东,2024-6-29 16:45
5.05064E+15,6973043851,哦哦哦920,也希望某些不理智的粉丝都可以理智一点，是我们（主办方）的错我们就要认，也不要说一些不理智的言论，给鸽几个招黑不说还会把事情闹得越来越大,Sat Jun 29 16:45:32 +0800 2024,0,0,河北,2024-6-29 16:45
5.05064E+15,3184382174,君君真不胖,死主办方，我们十个少年们，辛辛苦苦一路走来，第一次有了属于自己的专场，你们居然搞成这个鬼样子，第一次这么生气的骂，心疼我们那十个少年呀。tmd，破主办方，一点都不用心，没有心啊你们,Sat Jun 29 16:45:31 +0800 2024,0,0,福建,2024-6-29 16:45
5.05064E+15,5995160667,好运终会降临-,鹿晗 高情商：参考，低情商：抄袭#十个勤天演唱会抄袭鹿晗# 讨厌你们很久了，之前看五哈就好多刷禾家人的，做大做强就是这样做的¿#十个勤天种下一个未来巡回演唱会#,Sat Jun 29 16:45:28 +0800 2024,0,0,山东,2024-6-29 16:45
5.05064E+15,7917857760,大大_______怪将军,希望全方位改进 好不容易盼的专场，第一场就整这出  不要耽误鸽几个做大做强,Sat Jun 29 16:45:26 +0800 2024,0,0,重庆,2024-6-29 16:45
5.05064E+15,5470127601,鹿鹿的成长日记,这就完了？？？,Sat Jun 29 16:45:25 +0800 2024,0,0,北京,2024-6-29 16:45
5.05064E+15,7613101363,南山卷尾猫,支持鹿晗维权,Sat Jun 29 16:45:26 +0800 2024,1,0,陕西,2024-6-29 16:45
5.05064E+15,3210915045,反手一个鹤归,给鹿晗道歉 这是鹿晗几年的心血 就这么轻飘飘几句话 装给谁看呢,Sat Jun 29 16:45:25 +0800 2024,0,0,陕西,2024-6-29 16:45
5.05064E+15,6345344525,紫色白三草,给鹿晗磕三个头,Sat Jun 29 16:45:24 +0800 2024,0,0,云南,2024-6-29 16:45
5.05064E+15,5950011552,LuLuMyLove,请写出郑重的致歉函 演唱会所谓“参考”的内容可不止片头 相同的舞蹈动作 相似的歌曲开头动作 要改就改完,Sat Jun 29 16:45:24 +0800 2024,0,0,山东,2024-6-29 16:45
5.05064E+15,5498350827,#NAME?,所以你啥意思，看不懂，这种也能忍？//@这就是派DAY:祝演唱会圆满成功,Sat Jun 29 16:45:23 +0800 2024,0,0,广东,2024-6-29 16:45
5.05064E+15,5237696490,雾乌桕,怎么到鹿晗这里是抱歉啊，不会道歉吗？,Sat Jun 29 16:45:23 +0800 2024,1,1,陕西,2024-6-29 16:45
5.05064E+15,1974713347,你挖煤回来了,真的会谢，第一场演唱会这么拖后退！！！气死了！！！,Sat Jun 29 16:45:21 +0800 2024,0,0,湖南,2024-6-29 16:45
5.05064E+15,5601493443,原来是行星啊,《参考》承认抄袭很难吗 认真点给我们鹿晗道歉呗,Sat Jun 29 16:45:21 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,6205913173,星星为我皱眉,为什么不艾特制作公司？,Sat Jun 29 16:45:20 +0800 2024,0,0,山东,2024-6-29 16:45
5.05064E+15,6311995957,高举金茶蛋,抄袭舞台还把我哥制作方的艾特给删了你真够可以的请单独给鹿晗道歉,Sat Jun 29 16:45:19 +0800 2024,0,0,江西,2024-6-29 16:45
5.05064E+15,7382492570,木卫三通讯中,@鹿晗工作室 别装死！干正事,Sat Jun 29 16:45:15 +0800 2024,0,0,浙江,2024-6-29 16:45
5.05064E+15,6203530052,致爱Lucky7,先做人后做事,Sat Jun 29 16:45:16 +0800 2024,0,0,北京,2024-6-29 16:45
